doc_id,sent_id,entity_id,type,text,charOffset,source_type,file_name
DDI-DrugBank.d556,DDI-DrugBank.d556.s1,DDI-DrugBank.d556.s1.e1,drug,cefoxitin,78-86,drugbank,Cefoxitin_ddi.xml
DDI-DrugBank.d556,DDI-DrugBank.d556.s2,DDI-DrugBank.d556.s2.e0,drug,cefoxitin,41-49,drugbank,Cefoxitin_ddi.xml
DDI-DrugBank.d556,DDI-DrugBank.d556.s3,DDI-DrugBank.d556.s3.e0,drug,cefoxitin,23-31,drugbank,Cefoxitin_ddi.xml
DDI-DrugBank.d121,DDI-DrugBank.d121.s1,DDI-DrugBank.d121.s1.e0,drug,probenecid,30-39,drugbank,Cefprozil_ddi.xml
DDI-DrugBank.d121,DDI-DrugBank.d121.s1,DDI-DrugBank.d121.s1.e1,drug,cefprozil,61-69,drugbank,Cefprozil_ddi.xml
DDI-DrugBank.d121,DDI-DrugBank.d121.s2,DDI-DrugBank.d121.s2.e0,drug,cefprozil,50-58,drugbank,Cefprozil_ddi.xml
DDI-DrugBank.d122,DDI-DrugBank.d122.s0,DDI-DrugBank.d122.s0.e3,drug,furosemide,148-157,drugbank,Ceftazidime_ddi.xml
DDI-DrugBank.d122,DDI-DrugBank.d122.s2,DDI-DrugBank.d122.s2.e0,drug,ceftazidime,51-61,drugbank,Ceftazidime_ddi.xml
DDI-DrugBank.d122,DDI-DrugBank.d122.s3,DDI-DrugBank.d122.s3.e0,drug,Chloramphenicol,0-14,drugbank,Ceftazidime_ddi.xml
DDI-DrugBank.d122,DDI-DrugBank.d122.s3,DDI-DrugBank.d122.s3.e2,drug,ceftazidime,88-98,drugbank,Ceftazidime_ddi.xml
DDI-DrugBank.d122,DDI-DrugBank.d122.s5,DDI-DrugBank.d122.s5.e0,drug,ceftazidime,56-66,drugbank,Ceftazidime_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s0,DDI-DrugBank.d32.s0.e0,drug,Theophylline,0-11,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s0,DDI-DrugBank.d32.s0.e1,drug,ceftibuten,74-83,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s1,DDI-DrugBank.d32.s1.e0,drug,ceftibuten,25-34,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s1,DDI-DrugBank.d32.s1.e1,drug,theophylline,103-114,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s2,DDI-DrugBank.d32.s2.e0,drug,theophylline,24-35,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s3,DDI-DrugBank.d32.s3.e0,drug,ceftibuten,14-23,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s3,DDI-DrugBank.d32.s3.e1,drug,theophylline,52-63,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s4,DDI-DrugBank.d32.s4.e2,drug,ceftibuten,100-109,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s5,DDI-DrugBank.d32.s5.e0,drug,ceftibuten,43-52,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s6,DDI-DrugBank.d32.s6.e1,drug,ceftibuten,67-76,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s7,DDI-DrugBank.d32.s7.e0,drug,ranitidine,19-28,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s7,DDI-DrugBank.d32.s7.e1,drug,ceftibuten,60-69,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s7,DDI-DrugBank.d32.s7.e2,drug,ceftibuten,88-97,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s9,DDI-DrugBank.d32.s9.e0,drug,ceftibuten,100-109,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s12,DDI-DrugBank.d32.s12.e0,drug,ceftibuten,81-90,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d32,DDI-DrugBank.d32.s12,DDI-DrugBank.d32.s12.e1,drug,ceftibuten,168-177,drugbank,Ceftibuten_ddi.xml
DDI-DrugBank.d447,DDI-DrugBank.d447.s1,DDI-DrugBank.d447.s1.e0,drug,cefuroxime,205-214,drugbank,Cefuroxime_ddi.xml
DDI-DrugBank.d447,DDI-DrugBank.d447.s2,DDI-DrugBank.d447.s2.e0,drug,Cefuroxime,0-9,drugbank,Cefuroxime_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s0,DDI-DrugBank.d172.s0.e0,drug,celecoxib,49-57,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s1,DDI-DrugBank.d172.s1.e0,drug,Celecoxib,0-8,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s2,DDI-DrugBank.d172.s2.e0,drug,celecoxib,21-29,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s3,DDI-DrugBank.d172.s3.e0,drug,celecoxib,31-39,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s4,DDI-DrugBank.d172.s4.e0,drug,celecoxib,36-44,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s6,DDI-DrugBank.d172.s6.e0,drug,celecoxib,22-30,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s6,DDI-DrugBank.d172.s6.e1,drug,fluconazole,90-100,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s6,DDI-DrugBank.d172.s6.e2,drug,lithium,106-112,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s7,DDI-DrugBank.d172.s7.e2,drug,furosemide,107-116,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s8,DDI-DrugBank.d172.s8.e0,drug,celecoxib,12-20,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s8,DDI-DrugBank.d172.s8.e1,drug,glyburide,73-81,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s8,DDI-DrugBank.d172.s8.e2,drug,ketoconazole,84-95,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s8,DDI-DrugBank.d172.s8.e3,drug,methotrexate,98-109,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s8,DDI-DrugBank.d172.s8.e4,drug,phenytoin,112-120,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s8,DDI-DrugBank.d172.s8.e5,drug,tolbutamide,123-133,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s8,DDI-DrugBank.d172.s8.e6,drug,warfarin,140-147,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s11,DDI-DrugBank.d172.s11.e0,drug,Furosemide,0-9,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s11,DDI-DrugBank.d172.s11.e2,drug,furosemide,130-139,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s16,DDI-DrugBank.d172.s16.e0,drug,Fluconazole,0-10,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s16,DDI-DrugBank.d172.s16.e1,drug,fluconazole,43-53,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s16,DDI-DrugBank.d172.s16.e2,drug,celecoxib,103-111,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s17,DDI-DrugBank.d172.s17.e0,drug,celecoxib,42-50,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s17,DDI-DrugBank.d172.s17.e1,drug,fluconazole,79-89,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s18,DDI-DrugBank.d172.s18.e1,drug,fluconazole,83-93,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s19,DDI-DrugBank.d172.s19.e0,drug,Lithium,0-6,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s19,DDI-DrugBank.d172.s19.e1,drug,lithium,69-75,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s19,DDI-DrugBank.d172.s19.e2,drug,lithium,141-147,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s19,DDI-DrugBank.d172.s19.e4,drug,lithium,219-225,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s20,DDI-DrugBank.d172.s20.e0,drug,lithium,12-18,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s21,DDI-DrugBank.d172.s21.e0,drug,Methotrexate,0-11,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s21,DDI-DrugBank.d172.s21.e1,drug,methotrexate,78-89,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s21,DDI-DrugBank.d172.s21.e3,drug,methotrexate,162-173,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s22,DDI-DrugBank.d172.s22.e0,drug,Warfarin,0-7,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s22,DDI-DrugBank.d172.s22.e1,drug,celecoxib,24-32,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s22,DDI-DrugBank.d172.s22.e2,drug,warfarin,66-73,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s22,DDI-DrugBank.d172.s22.e3,drug,warfarin,153-160,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s23,DDI-DrugBank.d172.s23.e0,drug,celecoxib,19-27,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s23,DDI-DrugBank.d172.s23.e1,drug,warfarin,71-78,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s24,DDI-DrugBank.d172.s24.e1,drug,warfarin,65-72,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s0,DDI-DrugBank.d303.s0.e0,drug,Metformin,0-8,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s0,DDI-DrugBank.d303.s0.e1,drug,cephalexin,60-69,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s0,DDI-DrugBank.d303.s0.e2,drug,metformin,75-83,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s0,DDI-DrugBank.d303.s0.e3,drug,metformin,93-101,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s0,DDI-DrugBank.d303.s0.e4,drug,metformin,179-187,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s1,DDI-DrugBank.d303.s1.e0,drug,cephalexin,53-62,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s1,DDI-DrugBank.d303.s1.e1,drug,metformin,68-76,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s2,DDI-DrugBank.d303.s2.e0,drug,cephalexin,103-112,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s2,DDI-DrugBank.d303.s2.e1,drug,metformin,118-126,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s3,DDI-DrugBank.d303.s3.e0,drug,metformin,63-71,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s3,DDI-DrugBank.d303.s3.e1,drug,cephalexin,121-130,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s3,DDI-DrugBank.d303.s3.e2,drug,metformin,136-144,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s4,DDI-DrugBank.d303.s4.e0,drug,Probenecid,0-9,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s4,DDI-DrugBank.d303.s4.e2,drug,cephalexin,60-69,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s4,DDI-DrugBank.d303.s4.e3,drug,probenecid,87-96,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s0,DDI-DrugBank.d141.s0.e2,drug,Niacin,50-55,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s0,DDI-DrugBank.d141.s0.e3,drug,Nicotinic Acid,58-71,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s0,DDI-DrugBank.d141.s0.e4,drug,Erythromycin,74-85,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s1,DDI-DrugBank.d141.s1.e1,drug,Magnesium-Aluminum Hydroxide,9-36,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s1,DDI-DrugBank.d141.s1.e2,drug,Cerivastatin,40-51,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s2,DDI-DrugBank.d141.s2.e0,drug,CIMETlDINE,0-9,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s2,DDI-DrugBank.d141.s2.e1,drug,Cerivastatin,12-23,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s2,DDI-DrugBank.d141.s2.e2,drug,cimetidine,89-98,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s3,DDI-DrugBank.d141.s3.e0,drug,CHOLESTYRAMINE,0-13,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s3,DDI-DrugBank.d141.s3.e1,drug,cholestyramine,65-78,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s3,DDI-DrugBank.d141.s3.e2,drug,cerivastatin sodium,107-125,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s4,DDI-DrugBank.d141.s4.e0,drug,cerivastatin sodium,57-75,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s4,DDI-DrugBank.d141.s4.e1,drug,cholestyramine,86-99,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s4,DDI-DrugBank.d141.s4.e2,drug,cerivastatin sodium,189-207,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s5,DDI-DrugBank.d141.s5.e0,drug,cholestyramine,53-66,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s5,DDI-DrugBank.d141.s5.e1,drug,cerivastatin sodium,110-128,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s5,DDI-DrugBank.d141.s5.e2,drug,cerivastatin,210-221,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s5,DDI-DrugBank.d141.s5.e3,drug,cerivastatin sodium,304-322,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s6,DDI-DrugBank.d141.s6.e0,drug,cerivastatin sodium,58-76,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s6,DDI-DrugBank.d141.s6.e1,drug,cholestyramine,99-112,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s6,DDI-DrugBank.d141.s6.e2,drug,cerivastatin sodium,213-231,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s7,DDI-DrugBank.d141.s7.e0,drug,DIGOXIN,0-6,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s7,DDI-DrugBank.d141.s7.e1,drug,digoxin,16-22,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s7,DDI-DrugBank.d141.s7.e2,drug,digoxin,35-41,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s7,DDI-DrugBank.d141.s7.e3,drug,cerivastatin sodium,118-136,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s8,DDI-DrugBank.d141.s8.e0,drug,Cerivastatin,0-11,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s8,DDI-DrugBank.d141.s8.e1,drug,digoxin,82-88,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s9,DDI-DrugBank.d141.s9.e0,drug,WARFARIN,0-7,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s9,DDI-DrugBank.d141.s9.e1,drug,warfarin,32-39,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s9,DDI-DrugBank.d141.s9.e2,drug,cerivastatin,45-56,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s9,DDI-DrugBank.d141.s9.e3,drug,warfarin,191-198,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s10,DDI-DrugBank.d141.s10.e0,drug,warfarin,52-59,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s10,DDI-DrugBank.d141.s10.e1,drug,cerivastatin sodium,108-126,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s11,DDI-DrugBank.d141.s11.e0,drug,warfarin,21-28,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s11,DDI-DrugBank.d141.s11.e1,drug,cerivastatin,34-45,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s11,DDI-DrugBank.d141.s11.e2,drug,cerivastatin sodium,85-103,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s12,DDI-DrugBank.d141.s12.e0,drug,ERYTHROMYCIN,0-11,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s12,DDI-DrugBank.d141.s12.e1,drug,cerivastatin,61-72,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s12,DDI-DrugBank.d141.s12.e2,drug,erythromycin,176-187,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s13,DDI-DrugBank.d141.s13.e0,drug,cerivastatin sodium,106-124,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s0,DDI-DrugBank.d393.s0.e0,drug,cetirizine,41-50,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s0,DDI-DrugBank.d393.s0.e1,drug,pseudoephedrine,82-96,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s0,DDI-DrugBank.d393.s0.e2,drug,antipyrine,99-108,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s0,DDI-DrugBank.d393.s0.e3,drug,ketoconazole,111-122,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s0,DDI-DrugBank.d393.s0.e4,drug,erythromycin,125-136,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s0,DDI-DrugBank.d393.s0.e5,drug,azithromycin,142-153,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s2,DDI-DrugBank.d393.s2.e0,drug,theophylline,28-39,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s2,DDI-DrugBank.d393.s2.e1,drug,cetirizine,76-85,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s2,DDI-DrugBank.d393.s2.e2,drug,cetirizine,153-162,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s3,DDI-DrugBank.d393.s3.e0,drug,theophylline,19-30,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s3,DDI-DrugBank.d393.s3.e1,drug,cetirizine,63-72,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s4,DDI-DrugBank.d393.s4.e0,drug,theophylline,89-100,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s4,DDI-DrugBank.d393.s4.e1,drug,azithromycin,117-128,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s4,DDI-DrugBank.d393.s4.e2,drug,pseudoephedrine,131-145,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s4,DDI-DrugBank.d393.s4.e3,drug,ketoconazole,148-159,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s4,DDI-DrugBank.d393.s4.e4,drug,erythromycin,165-176,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s5,DDI-DrugBank.d393.s5.e0,drug,cetirizine,47-56,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s5,DDI-DrugBank.d393.s5.e1,drug,theophylline,85-96,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s6,DDI-DrugBank.d393.s6.e0,drug,theophylline,27-38,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d193,DDI-DrugBank.d193.s0,DDI-DrugBank.d193.s0.e1,drug,irinotecan,93-102,drugbank,Cetuximab_ddi.xml
DDI-DrugBank.d193,DDI-DrugBank.d193.s1,DDI-DrugBank.d193.s1.e1,drug,irinotecan,78-87,drugbank,Cetuximab_ddi.xml
DDI-DrugBank.d287,DDI-DrugBank.d287.s0,DDI-DrugBank.d287.s0.e0,drug,Cevimeline,0-9,drugbank,Cevimeline_ddi.xml
DDI-DrugBank.d287,DDI-DrugBank.d287.s1,DDI-DrugBank.d287.s1.e0,drug,cevimeline,70-79,drugbank,Cevimeline_ddi.xml
DDI-DrugBank.d287,DDI-DrugBank.d287.s2,DDI-DrugBank.d287.s2.e0,drug,Cevimeline,0-9,drugbank,Cevimeline_ddi.xml
DDI-DrugBank.d287,DDI-DrugBank.d287.s3,DDI-DrugBank.d287.s3.e0,drug,cevimeline,71-80,drugbank,Cevimeline_ddi.xml
DDI-DrugBank.d287,DDI-DrugBank.d287.s4,DDI-DrugBank.d287.s4.e0,drug,Cevimeline,0-9,drugbank,Cevimeline_ddi.xml
DDI-DrugBank.d287,DDI-DrugBank.d287.s5,DDI-DrugBank.d287.s5.e0,drug,cevimeline,120-129,drugbank,Cevimeline_ddi.xml
DDI-DrugBank.d255,DDI-DrugBank.d255.s0,DDI-DrugBank.d255.s0.e0,drug,chlorambucil,47-58,drugbank,Chlorambucil_ddi.xml
DDI-DrugBank.d336,DDI-DrugBank.d336.s0,DDI-DrugBank.d336.s0.e1,drug,chlordiazepoxide,227-242,drugbank,Chlordiazepoxide_ddi.xml
DDI-DrugBank.d336,DDI-DrugBank.d336.s1,DDI-DrugBank.d336.s1.e0,drug,alcohol,23-29,drugbank,Chlordiazepoxide_ddi.xml
DDI-DrugBank.d110,DDI-DrugBank.d110.s0,DDI-DrugBank.d110.s0.e1,drug,epinephrine,60-70,drugbank,Chloroprocaine_ddi.xml
DDI-DrugBank.d110,DDI-DrugBank.d110.s0,DDI-DrugBank.d110.s0.e2,drug,norepinephrine,75-88,drugbank,Chloroprocaine_ddi.xml
DDI-DrugBank.d110,DDI-DrugBank.d110.s5,DDI-DrugBank.d110.s5.e0,drug,chloroprocaine,11-24,drugbank,Chloroprocaine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s0,DDI-DrugBank.d429.s0.e1,drug,kaolin,13-18,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s0,DDI-DrugBank.d429.s0.e3,drug,kaolin,34-39,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s0,DDI-DrugBank.d429.s0.e4,drug,chloroquine,66-76,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s1,DDI-DrugBank.d429.s1.e0,drug,chloroquine,67-77,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s2,DDI-DrugBank.d429.s2.e0,drug,Cimetidine,0-9,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s2,DDI-DrugBank.d429.s2.e1,drug,Cimetidine,12-21,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s2,DDI-DrugBank.d429.s2.e2,drug,chloroquine,53-63,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s3,DDI-DrugBank.d429.s3.e0,drug,cimetidine,19-28,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s4,DDI-DrugBank.d429.s4.e0,drug,Ampicillin,0-9,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s4,DDI-DrugBank.d429.s4.e1,drug,chloroquine,46-56,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s4,DDI-DrugBank.d429.s4.e2,drug,ampicillin,103-112,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s5,DDI-DrugBank.d429.s5.e0,drug,chloroquine,67-77,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s6,DDI-DrugBank.d429.s6.e0,drug,Cyclosporin,0-10,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s6,DDI-DrugBank.d429.s6.e1,drug,chloroquine,35-45,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s6,DDI-DrugBank.d429.s6.e2,drug,cyclosporin,87-97,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s7,DDI-DrugBank.d429.s7.e0,drug,cyclosporin,37-47,drugbank,Chloroquine_ddi.xml
