doc_id,sent_id,text,source_type,file_name
DDI-DrugBank.d172,DDI-DrugBank.d172.s10,This interaction should be given consideration in patients taking CELEBREX concomitantly with ACE-inhibitors.,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s11,"Furosemide: Clinical studies, as well as post marketing observations, have shown that NSAIDs can reduce the natriuretic effect of furosemide and thiazides in some patients.",drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s12,This response has been attributed to inhibition of renal prostaglandin synthesis.,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s13,Aspirin: CELEBREX can be used with low dose aspirin.,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s14,"However, concomitant administration of aspirin with CELEBREX may result in an increased rate of GI ulceration or other complications, compared to use of CELEBREX alone.",drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s15,"Because of its lack of platelet effects, CELEBREX is not a substitute for aspirin for cardiovascular prophylaxis.",drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s16,Fluconazole: Concomitant administration of fluconazole at 200 mg QD resulted in a two-fold increase in celecoxib plasma concentration.,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s17,This increase is due to the inhibition of celecoxib metabolism via P450 2C9 by fluconazole (see CLINICAL PHARMACOLOGY - Pharmacokinetics: Metabolism).,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s18,CELEBREX should be introduced at the lowest recommended dose in patients receiving fluconazole.,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s19,"Lithium: In a study conducted in healthy subjects, mean steady-state lithium plasma levels increased approximately 17% in subjects receiving lithium 450 mg BID with CELEBREX 200 mg BID as compared to subjects receiving lithium alone.",drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s20,Patients on lithium treatment should be closely monitored when CELEBREX is introduced or withdrawn.,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s21,"Methotrexate: In an interaction study of rheumatoid arthritis patients taking methotrexate, CELEBREX did not have a significant effect on the pharmacokinetics of methotrexate.",drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s22,Warfarin: The effect of celecoxib on the anti-coagulant effect of warfarin was studied in a group of healthy subjects receiving daily doses of 2-5 mg of warfarin.,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s23,"In these subjects, celecoxib did not alter the anticoagulant effect of warfarin as determined by prothrombin time.",drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s24,"However, caution should be used when administering CELEBREX with warfarin since these patients are at increased risk of bleeding complications.",drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s0,"Metformin: In healthy subjects given single 500 mg doses of cephalexin and metformin, plasma metformin mean cmax and AUC increased by an average of 34% and 24%, respectively, and metformin mean renal clearance decreased by 14%.",drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s1,No information is available about the interaction of cephalexin and metformin following multiple doses of either drug.,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s2,"Although not observed in this study, adverse effects could potentially arise from co-administration of cephalexin and metformin by inhibition of tubular secretion via organic cationic transporter systems.",drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s3,"Accordingly, careful patient monitoring and dose adjustment of metformin is recommended in patients concomitantly taking cephalexin and metformin.",drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s4,"Probenecid: As with other b-lactams, the renal excretion of cephalexin is inhibited by probenecid.",drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s5,"Drug / Laboratory Test Interactions As a result of administration of Keflex, a false-positive reaction for glucose in the urine may occur.",drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d303,DDI-DrugBank.d303.s6,This has been observed with Benedict s and Fehling s solutions and also with Clinitest  tablets.,drugbank,Cephalexin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s0,"Immunosuppressive Drugs, Fibric Acid Derivatives, Niacin (Nicotinic Acid, Erythromycin, Azole Antifungals: Skeletal Muscle.",drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s1,ANTACID (Magnesium-Aluminum Hydroxide): Cerivastatin plasma concentrations were not affected by co-administration of antacid.,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s2,CIMETlDINE: Cerivastatin plasma concentrations were not affected by co-administration of cimetidine.,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s3,CHOLESTYRAMINE: The influence of the bile-acidsequestering agent cholestyramine on the pharmacokinetits of cerivastatin sodium was evaluated in 12 healthy males in 2 separate randomized crossover studies.,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s4,"In the first study, concomitant administration of 0.2 mg cerivastatin sodium and 12 g cholestyramine resulted in decreases of more than 22% for AUC and 40% for Cmax when compared to dosing cerivastatin sodium alone.",drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s5,"However, in the second study, administration of 12 g cholestyramine 1 hour before the evening meal and 0.3 mg cerivastatin sodium approximately 4 hours after the same evening meal resulted in a decrease in the cerivastatin AUC of less than 8%, and a decrease in Cmax of about 30% when compared to dosing cerivastatin sodium alone.",drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s6,"Therefore, it would be expected that a dosing schedule of cerivastatin sodium given at bedtime and cholestyramine given before the evening meal would not result in a significant decrease in the clinical effect of cerivastatin sodium.",drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s7,DIGOXIN: Plasma digoxin levels and digoxin clearance at steady-state were not affected by co-administration of 0.2 mg cerivastatin sodium.,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s8,Cerivastatin plasma concentrations were also not affected by co-administration of digoxin.,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s9,WARFARIN: Co- administration of warfarin and cerivastatin to healthy volunteers did not result in any changes in prothrombin time or clotting factor VII when compared to co-administration of warfarin and placebo.,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s10,The AUC and Cmax of both the (R) and (S) isomers of warfarin were unaffected by concurrent dosing of 0.3 mg cerivastatin sodium.,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s11,Co-administration of warfarin and cerivastatin did not alter the pharmacokinetics of cerivastatin sodium.,drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s12,"ERYTHROMYCIN: In hypercholesterolemic patients, steady-state cerivastatin AUC and Cmax increased approximately 50% and 24% respectively after 10 days with co-administration of erythromycin, a known inhibitor of cytochrome P450 3A4.",drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d141,DDI-DrugBank.d141.s13,"OTHER CONCOMITANT THERAPY: Although specific interaction studies were not performed, in clinical studies, cerivastatin sodium was used concomitantly with angiotensin- converting enzyme (ACE) inhibitors, betablockers, calcium-channel blockers, diuretics, and nonsteroidal anti-inflammatory drugs (NSAIDs) without evidence of clinically significant adverse interactions.",drugbank,Cerivastatin_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s0,"Pharmacokinetic interaction studies with cetirizine in adults were conducted with pseudoephedrine, antipyrine, ketoconazole, erythromycin and azithromycin.",drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s1,No interactions were observed.,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s2,"In a multiple dose study of theophylline (400 mg once daily for 3 days) and cetirizine (20 mg once daily for 3 days), a 16% decrease in the clearance of cetirizine was observed.",drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s3,The disposition of theophylline was not altered by concomitant cetirizine administration.,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s4,"Drug-Drug Interactions: No clinically significant drug interactions have been found with theophylline at a low dose, azithromycin, pseudoephedrine, ketoconazole, or erythromycin.",drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s5,There was a small decrease in the clearance of cetirizine caused by a 400-mg dose of theophylline;,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d393,DDI-DrugBank.d393.s6,it is possible that larger theophylline doses could have a greater effect.,drugbank,Cetirizine_ddi.xml
DDI-DrugBank.d540,DDI-DrugBank.d540.s0,No formal drug interaction studies have been performed with Cetrotide .,drugbank,Cetrorelix_ddi.xml
DDI-DrugBank.d193,DDI-DrugBank.d193.s0,A drug interaction study was performed in which ERBITUX was administered in combination with irinotecan.,drugbank,Cetuximab_ddi.xml
DDI-DrugBank.d193,DDI-DrugBank.d193.s1,There was no evidence of any pharmacokinetic interactions between ERBITUX and irinotecan.,drugbank,Cetuximab_ddi.xml
DDI-DrugBank.d287,DDI-DrugBank.d287.s0,"Cevimeline should be administered with caution to patients taking beta adrenergic antagonists, because of the possibility of conduction disturbances.",drugbank,Cevimeline_ddi.xml
DDI-DrugBank.d287,DDI-DrugBank.d287.s1,Drugs with parasympathomimetic effects administered concurrently with cevimeline can be expected to have additive effects.,drugbank,Cevimeline_ddi.xml
DDI-DrugBank.d287,DDI-DrugBank.d287.s2,Cevimeline might interfere with desirable antimuscarinic effects of drugs used concomitantly.,drugbank,Cevimeline_ddi.xml
DDI-DrugBank.d287,DDI-DrugBank.d287.s3,Drugs which inhibit CYP2D6 and CYP3A3/4 also inhibit the metabolism of cevimeline.,drugbank,Cevimeline_ddi.xml
DDI-DrugBank.d287,DDI-DrugBank.d287.s4,"Cevimeline should be used with caution in individuals known or suspected to be deficient in CYP2D6 activity, based on previous experience, as they may be at a higher risk of adverse events.",drugbank,Cevimeline_ddi.xml
DDI-DrugBank.d287,DDI-DrugBank.d287.s5,"In an in vitro study, cytochrome P450 isozymes 1A2, 2A6, 2C9, 2C19, 2D6, 2E1, and 3A4 were not inhibited by exposure to cevimeline.",drugbank,Cevimeline_ddi.xml
DDI-DrugBank.d255,DDI-DrugBank.d255.s0,There are no known drug/drug interactions with chlorambucil.,drugbank,Chlorambucil_ddi.xml
DDI-DrugBank.d336,DDI-DrugBank.d336.s0,"Although clinical studies have not established a cause and effect relationship, physicians should be aware that variable effects an blood coagulation have been reported very rarely in patients receiving oral anticoagulants and chlordiazepoxide.",drugbank,Chlordiazepoxide_ddi.xml
DDI-DrugBank.d336,DDI-DrugBank.d336.s1,The concomitant use of alcohol or other central nervous system depressants may have an additive effect.,drugbank,Chlordiazepoxide_ddi.xml
DDI-DrugBank.d110,DDI-DrugBank.d110.s0,"The administration of local anesthetic solutions containing epinephrine or norepinephrine to patients receiving monoamine oxidase inhibitors, tricyclic antidepressants or phenothiazines may produce severe, prolonged hypotension or hypertension.",drugbank,Chloroprocaine_ddi.xml
DDI-DrugBank.d110,DDI-DrugBank.d110.s1,Concurrent use of these agents should generally be avoided.,drugbank,Chloroprocaine_ddi.xml
DDI-DrugBank.d110,DDI-DrugBank.d110.s2,"In situations when concurrent therapy is necessary, careful patient monitoring is essential.",drugbank,Chloroprocaine_ddi.xml
DDI-DrugBank.d110,DDI-DrugBank.d110.s3,"Concurrent administration of vasopressor drugs (for the treatment of hypotension related to obstetric blocks) and ergot-type oxytocic drugs may cause severe, persistent hypertension or cerebrovascular accidents.",drugbank,Chloroprocaine_ddi.xml
DDI-DrugBank.d110,DDI-DrugBank.d110.s4,The para-aminobenzoic acid metabolite of chloroprocaine inhibits the action of sulfonamides.,drugbank,Chloroprocaine_ddi.xml
DDI-DrugBank.d110,DDI-DrugBank.d110.s5,"Therefore, chloroprocaine should not be used in any condition in which a sulfonamide drug is being employed.",drugbank,Chloroprocaine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s0,Antacids and kaolin: Antacids and kaolin can reduce absorption of chloroquine;,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s1,an interval of at least 4 hours between intake of these agents and chloroquine should be observed.,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s2,"Cimetidine: Cimetidine can inhibit the metabolism of chloroquine, increasing its plasma level.",drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s3,Concomitant use of cimetidine should be avoided.,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s4,"Ampicillin: In a study of healthy volunteers, chloroquine significantly reduced the bioavailability of ampicillin.",drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s5,An interval of at least two hours between intake of this agent and chloroquine should be observed.,drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s6,"Cyclosporin: After introduction of chloroquine (oral form), a sudden increase in serum cyclosporin level has been reported.",drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d429,DDI-DrugBank.d429.s7,"Therefore, close monitoring of serum cyclosporin level is recommended and, if necessary, chloroquine should be discontinued.",drugbank,Chloroquine_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s0,When given concurrently the following drugs may interact with thiazide diuretics.,drugbank,Chlorothiazide_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s1,"- Alcohol, barbiturates, or narcotics: Potentiation of otthostatic hypotension may occur",drugbank,Chlorothiazide_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s2,.,drugbank,Chlorothiazide_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s3,- Antidiabetic drugs: (Oral agents and insulin) Dosage adjustment of the antidiabetic drug may be required,drugbank,Chlorothiazide_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s4,.,drugbank,Chlorothiazide_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s5,- Other antihypertensive drugs: Additive effect or potentiation,drugbank,Chlorothiazide_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s6,.,drugbank,Chlorothiazide_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s7,- Cholestyramine and colestipol resins: Cholestytamine and colestipol resins have the potential of binding thiazide diuretics and reducing diuretic absorption from the gastrointestinal tract,drugbank,Chlorothiazide_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s8,.,drugbank,Chlorothiazide_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s9,"- Corticosteroids, ACTH: Intensified electrolyte depletion, particularly hypokalemia",drugbank,Chlorothiazide_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s10,.,drugbank,Chlorothiazide_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s11,"- Pressor amines (e.g., norepinephrine): Possible decreased response to pressor amines but not sufficient to preclude their use",drugbank,Chlorothiazide_ddi.xml
DDI-DrugBank.d46,DDI-DrugBank.d46.s12,.,drugbank,Chlorothiazide_ddi.xml
